item,itemLabel,lat,lon,location,distance,sitelinks,thingLabel
http://www.wikidata.org/entity/Q56423667,Tindlu inscription,13.072014,77.566947,Point(77.566947 13.072014),10.002,1,inscription
http://www.wikidata.org/entity/Q5539450,Swami Vivekananda Road Metro Station,12.9859103,77.6450043,Point(77.6450043 12.9859103),10.002,3,metro station
http://www.wikidata.org/entity/Q5539450,Swami Vivekananda Road Metro Station,12.9859103,77.6450043,Point(77.6450043 12.9859103),10.002,3,elevated station
http://www.wikidata.org/entity/Q111063325,OYO Townhouse 104 Koramangala Maharaja Signal,12.935249,77.6309,Point(77.6309 12.935249),10.004,0,hotel
http://www.wikidata.org/entity/Q111063267,Capital O 11590 Red Carpet Residence,13.02393,77.635038,Point(77.635038 13.02393),10.005,0,hotel
http://www.wikidata.org/entity/Q111402736,Davanam Sarovar Portico Suites,12.92179,77.62037,Point(77.62037 12.92179),10.012,0,hotel
http://www.wikidata.org/entity/Q111063206,Collection O 81643 Swayamkrushi Arcade,12.903876258578,77.508739382029,Point(77.508739382 12.903876258),10.019,0,hotel
http://www.wikidata.org/entity/Q124714280,HBR Layout metro station,13.03383,77.62934,Point(77.62934 13.03383),10.033,1,metro station
http://www.wikidata.org/entity/Q111063354,OYO 80458 Blooms Inn,13.072179637822,77.567758541554,Point(77.567758541 13.072179637),10.034,0,hotel
http://www.wikidata.org/entity/Q112003320,Luxtay Suites,12.93398,77.63058,Point(77.63058 12.93398),10.051,0,hotel
http://www.wikidata.org/entity/Q111063744,OYO Flagship 29560 BGS Gleneagles Global Hospital,12.9051392,77.5058232,Point(77.5058232 12.9051392),10.052,0,hotel
http://www.wikidata.org/entity/Q111063846,OYO 24093 Kp Suits,12.95720793205,77.641725316644,Point(77.641725316 12.957207932),10.064,0,hotel
http://www.wikidata.org/entity/Q111063335,Collection O 83427 The Leela,12.954662455573,77.640907075256,Point(77.640907075 12.954662455),10.065,0,hotel
http://www.wikidata.org/entity/Q111063329,OYO Townhouse 035 Indiranagar,12.982117,77.645669,Point(77.645669 12.982117),10.07,0,hotel
http://www.wikidata.org/entity/Q111063170,Capital O 12543 3 Square,13.03559,77.628515,Point(77.628515 13.03559),10.071,0,hotel
http://www.wikidata.org/entity/Q111063189,OYO Flagship 45502 Sree Banashankari Guest House 2,13.0397256,77.6253119,Point(77.6253119 13.0397256),10.071,0,hotel
http://www.wikidata.org/entity/Q123914158,Nagawara metro station,13.04051,77.62466,Point(77.62466 13.04051),10.071,1,metro station
http://www.wikidata.org/entity/Q111063164,Capital O 1078 Royal Serenity,13.033104,77.630274,Point(77.630274 13.033104),10.072,0,hotel
http://www.wikidata.org/entity/Q61931435,Enzen (India),12.920956,77.620343,Point(77.620343 12.920956),10.073,0,business
http://www.wikidata.org/entity/Q111063763,OYO 10395 Dvaraka Inn,13.037796,77.626893,Point(77.626893 13.037796),10.075,0,hotel
http://www.wikidata.org/entity/Q111063411,OYO Flagship 70582 J Puneeth residence and lodging,13.039773475326,77.625356633216,Point(77.625356633 13.039773475),10.078,0,hotel
http://www.wikidata.org/entity/Q19898633,Thindlu,13.0727,77.5681,Point(77.5681 13.0727),10.097,3,human-geographic territorial entity
http://www.wikidata.org/entity/Q111063778,OYO 346 Hotel AAB Residency,13.041147,77.624491,Point(77.624491 13.041147),10.102,0,hotel
http://www.wikidata.org/entity/Q6728242,Madiwala,12.92,77.62,Point(77.62 12.92),10.12,5,human settlement
http://www.wikidata.org/entity/Q8051430,Yelachenahalli,12.895833333333,77.579166666667,Point(77.579166666 12.895833333),10.12,1,human settlement
http://www.wikidata.org/entity/Q73993937,Indian Bank Koramangala branch,12.92792,77.62711,Point(77.62711 12.92792),10.131,0,Indian Bank branch
http://www.wikidata.org/entity/Q111063332,OYO Townhouse 040 Global Village Tech Park,12.90483,77.50488,Point(77.50488 12.90483),10.133,0,hotel
http://www.wikidata.org/entity/Q111063599,OYO 27781 Sri Sai Comforts,12.904704,77.504999,Point(77.504999 12.904704),10.139,0,hotel
http://www.wikidata.org/entity/Q7653276,Swami Vivekananda Youth Movement,12.9035,77.5984,Point(77.5984 12.9035),10.143,2,academic institution
http://www.wikidata.org/entity/Q16934416,"Old Madiwala Someshwara Temple, Bangalore",12.918055555556,77.618333333333,Point(77.618333333 12.918055555),10.143,3,Hindu temple
http://www.wikidata.org/entity/Q99413154,Someshwara temple basement inscription of 1301 AD,12.918033,77.618333,Point(77.618333 12.918033),10.145,0,inscription
http://www.wikidata.org/entity/Q99413477,Someshwara temple inscription of 1365 AD,12.918033,77.618333,Point(77.618333 12.918033),10.145,0,inscription
http://www.wikidata.org/entity/Q99413517,Someshwara temple inner doorway inscription of 1366 AD,12.918033,77.618333,Point(77.618333 12.918033),10.145,0,inscription
http://www.wikidata.org/entity/Q99413540,Someshwara temple basement inscription of 1247 AD,12.918033,77.618333,Point(77.618333 12.918033),10.145,1,inscription
http://www.wikidata.org/entity/Q111063477,OYO Flagship 11640 Hotel Aaira Inn,13.0089218,77.6426037,Point(77.6426037 13.0089218),10.151,0,hotel
http://www.wikidata.org/entity/Q111063399,OYO Flagship 8252 Aayush Corporate Stays,12.933633,77.631444,Point(77.631444 12.933633),10.151,0,hotel
http://www.wikidata.org/entity/Q111063588,OYO 7897 Status Suites,12.955822,77.642179,Point(77.642179 12.955822),10.157,0,hotel
http://www.wikidata.org/entity/Q66769794,Corporation Bank Bangalore - Madivala branch,12.9202,77.6207,Point(77.6207 12.9202),10.159,0,Corporation Bank branch
http://www.wikidata.org/entity/Q84014390,Sri Krishna Rukmini College of Nursing,13.024634,77.6364104,Point(77.6364104 13.024634),10.173,0,college
http://www.wikidata.org/entity/Q84014457,The Capitol College of Nursing,12.9955334,77.4596064,Point(77.4596064 12.9955334),10.183,0,college
http://www.wikidata.org/entity/Q111063435,OYO 15776 V R Residency,13.035103,77.630145,Point(77.630145 13.035103),10.185,0,hotel
http://www.wikidata.org/entity/Q111063040,OYO Townhouse 007 Indiranagar,12.97021,77.64592,Point(77.64592 12.97021),10.199,0,hotel
http://www.wikidata.org/entity/Q111063705,OYO 26155 El Cielo,13.00854153962,77.643326930702,Point(77.64332693 13.008541539),10.214,0,hotel
http://www.wikidata.org/entity/Q111063361,Collection O 30115 Bannergatta Vega City Mall,12.905528,77.603194,Point(77.603194 12.905528),10.215,0,hotel
http://www.wikidata.org/entity/Q111602080,Puttennahalli,12.89548,77.58116,Point(77.58116 12.89548),10.221,0,human settlement
http://www.wikidata.org/entity/Q111063572,Capital O 85404 Royal Splendid,13.039271117791,77.627626452595,Point(77.627626452 13.039271117),10.237,0,hotel
http://www.wikidata.org/entity/Q111063263,OYO 437 Hotel Vastav Comforts Inn,13.022176,77.638506,Point(77.638506 13.022176),10.257,0,hotel
http://www.wikidata.org/entity/Q111063526,Capital O 74350 Purple suites inn,13.033059983523,77.632343955338,Point(77.632343955 13.033059983),10.257,0,hotel
http://www.wikidata.org/entity/Q85093950,"NIMS College, Kengeri",12.9217473,77.481934,Point(77.481934 12.9217473),10.268,0,college
http://www.wikidata.org/entity/Q85823623,NIMS Management Institutions Pvt Ltd,12.9217473,77.481934,Point(77.481934 12.9217473),10.268,0,college
http://www.wikidata.org/entity/Q119597547,Archives at NCBS,13.071266599442,77.58113390342,Point(77.581133903 13.071266599),10.272,1,archive
http://www.wikidata.org/entity/Q126598939,Indo-American Hybrid Seeds (India) Pvt. Ltd.,12.89645,77.519844444444,Point(77.519844444 12.89645),10.276,1,horticulture
http://www.wikidata.org/entity/Q111063565,OYO 19670 Guru Grands,12.891437,77.564919,Point(77.564919 12.891437),10.281,0,hotel
http://www.wikidata.org/entity/Q84081743,J.S.S. Academy of Technical Education,12.903269444444,77.5049,Point(77.5049 12.903269444),10.282,2,college
http://www.wikidata.org/entity/Q30269459,Bangalore Diabetes Centre,13.022186,77.638764,Point(77.638764 13.022186),10.283,0,medical organization
http://www.wikidata.org/entity/Q127506494,Abhiman studio,12.905894444444,77.500480555556,Point(77.500480555 12.905894444),10.286,1,memorial
http://www.wikidata.org/entity/Q6975124,"National Public School, Indiranagar",12.96958333,77.64677778,Point(77.64677778 12.96958333),10.301,3,school
http://www.wikidata.org/entity/Q84998714,M.E.S College,12.9091509,77.6099713,Point(77.6099713 12.9091509),10.302,0,college
http://www.wikidata.org/entity/Q84014101,Indian Academy College of Nursing,13.0314062,77.6338912,Point(77.6338912 13.0314062),10.302,0,college
http://www.wikidata.org/entity/Q111063066,OYO 10527 Corner Golf View,12.955559,77.643581,Point(77.643581 12.955559),10.31,0,hotel
http://www.wikidata.org/entity/Q73862644,"Canara Bank, B T M Layout , Bangalore Branch",12.90949,77.61054,Point(77.61054 12.90949),10.31,0,Canara Bank branch
http://www.wikidata.org/entity/Q111402723,Hotel Royal Orchid Bangalore,12.95752,77.64422,Point(77.64422 12.95752),10.314,0,hotel
http://www.wikidata.org/entity/Q111063630,Collection O 83969 Hotel Golden Grand Inn,12.905746217691,77.500187326223,Point(77.500187326 12.905746217),10.318,0,hotel
http://www.wikidata.org/entity/Q97041453,Tata Institute for Genetics and Society,13.072542,77.578263,Point(77.578263 13.072542),10.319,0,nonprofit organization
http://www.wikidata.org/entity/Q111063519,OYO 28119 Omkar Global Inn,12.905912,77.499748,Point(77.499748 12.905912),10.329,0,hotel
http://www.wikidata.org/entity/Q111063272,OYO 60746 Kings Suites,13.019882017572,77.640334255993,Point(77.640334255 13.019882017),10.333,0,hotel
http://www.wikidata.org/entity/Q111063037,OYO 2561 Hotel Resida Service Apartments,12.9613,77.64549,Point(77.64549 12.9613),10.34,0,hotel
http://www.wikidata.org/entity/Q5383113,Vidyaranyapura,13.076,77.558,Point(77.558 13.076),10.342,2,Vorort
http://www.wikidata.org/entity/Q111063405,OYO 13941 NR Suites,12.915032,77.617785,Point(77.6177853 12.9150315),10.345,0,hotel
http://www.wikidata.org/entity/Q111063405,OYO 13941 NR Suites,12.915032,77.617785,Point(77.617785 12.915032),10.345,0,hotel
http://www.wikidata.org/entity/Q111063405,OYO 13941 NR Suites,12.9150315,77.6177853,Point(77.6177853 12.9150315),10.345,0,hotel
http://www.wikidata.org/entity/Q111063405,OYO 13941 NR Suites,12.9150315,77.6177853,Point(77.617785 12.915032),10.345,0,hotel
http://www.wikidata.org/entity/Q85094655,"The Kingdom College, Bannerghatta Road",12.9011108,77.5978435,Point(77.5978435 12.9011108),10.347,0,college
http://www.wikidata.org/entity/Q111063651,Collection O 11092 Shiv Enclave,13.040428,77.628028,Point(77.628028 13.040428),10.35,0,hotel
http://www.wikidata.org/entity/Q24949818,Kengeri railway station,12.918047,77.48431,Point(77.48431 12.918047),10.36,1,railway station
http://www.wikidata.org/entity/Q24949818,Kengeri railway station,12.918047,77.48431,Point(77.48431 12.918047),10.36,1,station located on surface
http://www.wikidata.org/entity/Q111063516,OYO Flagship 83187 Shiv Enclave,13.040275506902,77.62826481834,Point(77.628264818 13.040275506),10.36,0,hotel
http://www.wikidata.org/entity/Q108364370,Kengeri Bus Terminal metro station,12.914897547311,77.487592843353,Point(77.487592843 12.914897547),10.362,2,metro station
http://www.wikidata.org/entity/Q111063726,OYO 15405 Celesta Inn,13.019907,77.640619,Point(77.640619 13.019907),10.363,0,hotel
http://www.wikidata.org/entity/Q111063722,OYO 81895 Nr Homes,12.915553170073,77.61884490028,Point(77.6188449 12.91555317),10.382,0,hotel
http://www.wikidata.org/entity/Q111063845,OYO 69693 The Royal Park,12.97483,77.648209,Point(77.648209 12.97483),10.386,0,hotel
http://www.wikidata.org/entity/Q123914090,Kalyan Nagar metro station,13.02626,77.6378,Point(77.6378 13.02626),10.389,1,metro station
http://www.wikidata.org/entity/Q111063695,OYO 2266 Gokul Heritage,12.914478,77.617852,Point(77.617852 12.914478),10.395,0,hotel
http://www.wikidata.org/entity/Q111063338,Collection O 49358 NH 7 residency,13.066458883636,77.596342361586,Point(77.596342361 13.066458883),10.4,0,hotel
http://www.wikidata.org/entity/Q111063388,OYO 4767 Royal Park,12.974831,77.64836,Point(77.64836 12.974831),10.402,0,hotel
http://www.wikidata.org/entity/Q99455772,Chaudesvara temple inscription,13.054213,77.615166,Point(77.615166 13.054213),10.403,0,inscription
http://www.wikidata.org/entity/Q14957058,JSSATE,12.90209167,77.50473611,Point(77.50473611 12.90209167),10.404,0,engineering school
http://www.wikidata.org/entity/Q111063100,Capital O 36137 Vihaari 24 Business Hotel,13.023197235563,77.63961777091,Point(77.63961777 13.023197235),10.414,0,hotel
http://www.wikidata.org/entity/Q111063215,OYO 67994 Om Sai Suites,13.061137,77.49953,Point(77.49953 13.061137),10.414,0,hotel
http://www.wikidata.org/entity/Q66769471,Corporation Bank Bangalore Jalbhavan branch,12.9022,77.6013,Point(77.6013 12.9022),10.425,0,Corporation Bank branch
http://www.wikidata.org/entity/Q12064715,"Old Airport Road, Bengaluru",12.96,77.646,Point(77.646 12.96),10.428,3,street
http://www.wikidata.org/entity/Q122181925,Central Silk Board metro station,12.91652,77.62056,Point(77.62056 12.91652),10.435,1,metro station
http://www.wikidata.org/entity/Q111601758,Kormangala IRR,12.95059,77.64332,Point(77.64332 12.95059),10.461,0,human settlement
http://www.wikidata.org/entity/Q30274098,Central Silk Technological Research Institute,12.916346,77.620785,Point(77.620785 12.916346),10.465,0,facility
http://www.wikidata.org/entity/Q111063687,OYO 69014 The New Golden Keys,12.904556,77.499556,Point(77.499556 12.904556),10.466,0,hotel
http://www.wikidata.org/entity/Q857768,Byatarayanapura,13.07,77.59,Point(77.59 13.07),10.469,17,human settlement
http://www.wikidata.org/entity/Q111063583,OYO 77066 Anjani Fortune Suites,13.066316992473,77.598185185343,Point(77.598185185 13.066316992),10.479,0,hotel
http://www.wikidata.org/entity/Q111063525,OYO 18836 Orchid Suites,13.066320584052,77.598337400705,Point(77.5983374 13.066320584),10.487,0,hotel
http://www.wikidata.org/entity/Q85093999,Mangala Instititue of Management Studies,12.8895254,77.5406175,Point(77.5406175 12.8895254),10.49,0,college
http://www.wikidata.org/entity/Q111063115,OYO Townhouse 254 HRBR-Kalyannagar,13.015197387691,77.643808051944,Point(77.643808051 13.015197387),10.492,0,hotel
http://www.wikidata.org/entity/Q111063432,OYO 36197 Royal Wood,12.966996,77.648134,Point(77.648134 12.966996),10.492,0,hotel
http://www.wikidata.org/entity/Q111063633,OYO Flagship 80044 Royal Wood Deluxe,12.967092740806,77.648180890828,Point(77.64818089 12.96709274),10.495,0,hotel
http://www.wikidata.org/entity/Q111063158,OYO 6960 Kengeri,12.913709,77.48709,Point(77.48709 12.913709),10.496,0,hotel
http://www.wikidata.org/entity/Q122143708,Chikkabidarakallu metro station,13.051944444444,77.486388888889,Point(77.486388888 13.051944444),10.497,1,metro station
http://www.wikidata.org/entity/Q84013948,Bangalore City College of Nursing,13.0265164,77.638991,Point(77.638991 13.0265164),10.517,0,college
http://www.wikidata.org/entity/Q104828836,Konanakunte Cross metro station,12.8890002,77.5626407,Point(77.5626407 12.8890002),10.521,1,metro station
http://www.wikidata.org/entity/Q111063358,Capital O 72587 Pv Residency,13.06459,77.50327,Point(77.50327 13.06459),10.524,0,hotel
http://www.wikidata.org/entity/Q111063303,OYO 64422 Bb Residency,12.930357013651,77.63339471072,Point(77.63339471 12.930357013),10.528,0,hotel
http://www.wikidata.org/entity/Q7389489,SDS Tuberculosis Sanatorium,12.917275,77.622881,Point(77.622881 12.917275),10.555,3,hospital
http://www.wikidata.org/entity/Q7389489,SDS Tuberculosis Sanatorium,12.917275,77.622881,Point(77.622881 12.917275),10.555,3,tuberculosis sanatorium
http://www.wikidata.org/entity/Q111402668,Howard Johnson by Wyndham Bengaluru Hebbal,13.04505,77.62678,Point(77.62678 13.04505),10.571,0,hotel
http://www.wikidata.org/entity/Q111063182,OYO 4583 Garden Green Deluxe,12.933256,77.635885,Point(77.635885 12.933256),10.58,0,apartment
http://www.wikidata.org/entity/Q84014420,St. George College of Nursing,13.0145891,77.6449323,Point(77.6449323 13.0145891),10.584,0,college
http://www.wikidata.org/entity/Q111063828,Capital O 80212 Rams 4 Seasons Boutique Hotel,12.918180575795,77.624151986092,Point(77.624151986 12.918180575),10.585,0,hotel
http://www.wikidata.org/entity/Q19891419,Elements Mall,13.04529,77.62675,Point(77.62675 13.04529),10.586,0,shopping center
http://www.wikidata.org/entity/Q111063493,Capital O 14273 Inn@Silicon Valley,12.91779,77.6238,Point(77.6238 12.91779),10.587,0,hotel
http://www.wikidata.org/entity/Q111063493,Capital O 14273 Inn@Silicon Valley,12.917786991047,77.623804137111,Point(77.6238 12.91779),10.587,0,hotel
http://www.wikidata.org/entity/Q111063493,Capital O 14273 Inn@Silicon Valley,12.91779,77.6238,Point(77.623804137 12.917786991),10.588,0,hotel
http://www.wikidata.org/entity/Q111063493,Capital O 14273 Inn@Silicon Valley,12.917786991047,77.623804137111,Point(77.623804137 12.917786991),10.588,0,hotel
http://www.wikidata.org/entity/Q111063394,OYO 5341 Gokul Hibiscus,12.913262,77.619234,Point(77.619234 12.913262),10.596,0,hotel
http://www.wikidata.org/entity/Q4907673,Bilekahalli,12.90025,77.601027777778,Point(77.601027777 12.90025),10.598,1,human settlement
http://www.wikidata.org/entity/Q111063153,OYO Homes 78310 Crystal Inn,12.901254905359,77.602842841297,Point(77.602842841 12.901254905),10.6,0,hotel
http://www.wikidata.org/entity/Q111063126,OYO 78210 luxurious stay,12.901205559486,77.602812666446,Point(77.602812666 12.901205559),10.603,0,hotel
http://www.wikidata.org/entity/Q111063652,OYO 17177 N Capital,12.914326904981,77.484924383462,Point(77.484924383 12.914326904),10.607,0,hotel
http://www.wikidata.org/entity/Q111063416,SilverKey Executive Stays 48070 Wipro Signal 1st Block Kormangala,12.929734,77.63394,Point(77.63394 12.929734),10.615,0,hotel
http://www.wikidata.org/entity/Q65984167,"State Bank of India, Bannerghatta, Bangalore branch",12.8999,77.601,Point(77.601 12.8999),10.63,0,State Bank of India branch
http://www.wikidata.org/entity/Q6025083,Indiranagar,12.9699,77.6499,Point(77.6499 12.9699),10.631,5,human settlement
http://www.wikidata.org/entity/Q123965174,Jakkur Cross metro station,13.07038,77.59347,Point(77.59347 13.07038),10.658,1,metro station
http://www.wikidata.org/entity/Q30324297,PhonePe,12.92747222,77.63283333,Point(77.63283333 12.92747222),10.66,9,financial services company
http://www.wikidata.org/entity/Q111063352,OYO 8116 Park Inn,12.969951,77.650212,Point(77.650212 12.969951),10.663,0,hotel
http://www.wikidata.org/entity/Q55604734,Baiyyappanahali railway station,12.990198,77.650886,Point(77.650886 12.990198),10.664,3,railway station
http://www.wikidata.org/entity/Q55604734,Baiyyappanahali railway station,12.990198,77.650886,Point(77.650886 12.990198),10.664,3,station located on surface
http://www.wikidata.org/entity/Q111402715,The Leela Palace Bengaluru,12.96057,77.64848,Point(77.64848 12.96057),10.674,0,hotel
http://www.wikidata.org/entity/Q28408213,Miranda Junior College,12.96888889,77.65044444,Point(77.65044444 12.96888889),10.705,1,school
http://www.wikidata.org/entity/Q52856533,Bangalore Medical Center,13.029233,77.639517,Point(77.639517 13.029233),10.709,0,medical organization
http://www.wikidata.org/entity/Q111063356,OYO 13670 Skylark Service Apartment,13.025886,77.641307,Point(77.641307 13.025886),10.709,0,hotel
http://www.wikidata.org/entity/Q84014103,Indian College of  Nursing,12.9043823,77.4958132,Point(77.4958132 12.9043823),10.71,0,college
http://www.wikidata.org/entity/Q111063310,Capital O 715 Royal Shades,12.962127,77.64924,Point(77.64924 12.962127),10.715,0,hotel
http://www.wikidata.org/entity/Q84014394,Sri Raghavendra  College of Nursing,12.9715612,77.4544754,Point(77.4544754 12.9715612),10.723,0,college
http://www.wikidata.org/entity/Q30280057,BGS Global Hospital,12.902854,77.497792,Point(77.497792 12.902854),10.729,0,hospital
http://www.wikidata.org/entity/Q30280057,BGS Global Hospital,12.902854,77.497792,Point(77.497792 12.902854),10.729,0,medical organization
http://www.wikidata.org/entity/Q112003304,The Pommels Business Hotel,13.02429,77.6424,Point(77.6424 13.02429),10.739,0,hotel
http://www.wikidata.org/entity/Q30256222,Vittal Mallya Scientific Research Foundation,12.905333,77.611526,Point(77.611526 12.905333),10.743,0,nonprofit organization
http://www.wikidata.org/entity/Q111402717,Sterlings Mac Hotel & Suites,12.95954,77.64889,Point(77.64889 12.95954),10.744,0,hotel
http://www.wikidata.org/entity/Q111063161,OYO 378 Aira Apartments,12.961638,77.649437,Point(77.649437 12.961638),10.747,0,hotel
http://www.wikidata.org/entity/Q84014256,Padmashree Institute of Nursing,12.9430878,77.4624169,Point(77.4624169 12.9430878),10.751,0,college
http://www.wikidata.org/entity/Q64143512,Kentropy Technologies (India),12.929182,77.635134,Point(77.635134 12.929182),10.757,0,business
http://www.wikidata.org/entity/Q111402727,Hilton Bangalore Embassy Golflinks,12.9483106631,77.6454877853,Point(77.645487785 12.948310663),10.771,0,hotel
http://www.wikidata.org/entity/Q111063049,Capital O 5683 SS Suites,12.897680207438,77.599644977599,Point(77.599644977 12.897680207),10.776,0,hotel
http://www.wikidata.org/entity/Q30271546,Consortium for DEWATS Dissemination Society,12.915257,77.481676,Point(77.481676 12.915257),10.781,0,nonprofit organization
http://www.wikidata.org/entity/Q111063111,OYO Flagship 71828 HOTEL GURU,12.897430683428,77.5992917642,Point(77.599291764 12.897430683),10.782,0,hotel
http://www.wikidata.org/entity/Q52856660,Jindal Naturecure Institute,13.05313,77.48381,Point(77.48381 13.05313),10.785,0,medical organization
http://www.wikidata.org/entity/Q111063761,OYO 9060 Sri Sai Guest Inn,12.8973179,77.5994955,Point(77.5994955 12.8973179),10.804,0,hotel
http://www.wikidata.org/entity/Q111063363,SPOT ON 85465 Hotel P raju,13.066951566272,77.502239551395,Point(77.502239551 13.066951566),10.806,0,hotel
http://www.wikidata.org/entity/Q65984632,"State Bank of India, Nri Koramangala, Bangalore branch",12.9258,77.6333,Point(77.6333 12.9258),10.81,0,State Bank of India branch
http://www.wikidata.org/entity/Q85094305,Shantiniketan College of Education,12.9011229,77.6064391,Point(77.6064391 12.9011229),10.818,0,college
http://www.wikidata.org/entity/Q111063112,Capital O 67657 GN Suites,13.014583,77.647267,Point(77.647267 13.014583),10.823,0,hotel
http://www.wikidata.org/entity/Q4664161,Abbigere,13.076666666667,77.525,Point(77.525 13.076666666),10.825,5,village in India
http://www.wikidata.org/entity/Q111063180,OYO 15818 Om Sai Residency,13.067044,77.502063,Point(77.502063 13.067044),10.825,0,hotel
http://www.wikidata.org/entity/Q111063454,Collection O 30119 Kalyan Nagar,13.0146223,77.647292,Point(77.647292 13.0146223),10.827,0,hotel
http://www.wikidata.org/entity/Q28180326,Surana PU College,12.91491667,77.48133333,Point(77.48133333 12.91491667),10.834,1,school
http://www.wikidata.org/entity/Q111063676,Capital O 79028 Royal Inn,13.0671407,77.501825,Point(77.501825 13.0671407),10.847,0,hotel
http://www.wikidata.org/entity/Q4848761,Baiyappanahalli Metro Station,12.9906651,77.6525903,Point(77.6525903 12.9906651),10.852,5,metro station
http://www.wikidata.org/entity/Q4848761,Baiyappanahalli Metro Station,12.9906651,77.6525903,Point(77.6525903 12.9906651),10.852,5,elevated station
http://www.wikidata.org/entity/Q4848761,Baiyappanahalli Metro Station,12.9906651,77.6525903,Point(77.6525903 12.9906651),10.852,5,terminus
http://www.wikidata.org/entity/Q30621418,Madiwala Lake,12.90777778,77.61666667,Point(77.61666667 12.90777778),10.872,6,lake
http://www.wikidata.org/entity/Q111063503,OYO 28632 Brrai Homes,13.0171832,77.6468423,Point(77.6468423 13.0171832),10.876,0,hotel
http://www.wikidata.org/entity/Q111063577,OYO 10722 Simera Service Apartments,13.017328,77.646788,Point(77.646788 13.017328),10.877,0,hotel
http://www.wikidata.org/entity/Q61930828,Society for Community Health Awareness Research and Action,12.92909,77.63654,Point(77.63654 12.92909),10.889,0,organization
http://www.wikidata.org/entity/Q66769535,Corporation Bank Bangalore-konan Kunte branch,12.8865,77.5696,Point(77.5696 12.8865),10.899,0,Corporation Bank branch
http://www.wikidata.org/entity/Q111063708,OYO 16937 Alankar Residency,12.911064,77.484468,Point(77.484468 12.911064),10.905,0,hotel
http://www.wikidata.org/entity/Q65984519,"State Bank of India, Hongasandra branch",12.9014,77.6084,Point(77.6084 12.9014),10.908,0,State Bank of India branch
http://www.wikidata.org/entity/Q65984822,"State Bank of India, Btm 1st Stage Bangalore branch",12.9014,77.6084,Point(77.6084 12.9014),10.908,0,State Bank of India branch
http://www.wikidata.org/entity/Q69539180,"Prayagraj Bank, Bannerghatta branch",12.8975,77.6019,Point(77.6019 12.8975),10.911,0,Allahabad Bank branch
http://www.wikidata.org/entity/Q65984903,"State Bank of India, Kodichikkanahalli branch",12.90137,77.60844,Point(77.60844 12.90137),10.913,0,State Bank of India branch
http://www.wikidata.org/entity/Q111063270,OYO 22940 Sri Durga Residency,13.081111,77.559444,Point(77.559444 13.081111),10.919,0,hotel
http://www.wikidata.org/entity/Q17084588,Puttenahalli Lake,12.89065833,77.58667222,Point(77.58667222 12.89065833),10.92,5,lake
http://www.wikidata.org/entity/Q74163957,"ICICI Bank Limited, Embassy Golf Links branch",12.94646,77.64622,Point(77.64622 12.94646),10.92,0,ICICI Bank branch
http://www.wikidata.org/entity/Q111602074,Konankunte,12.88548,77.56378,Point(77.56378 12.88548),10.923,0,human settlement
http://www.wikidata.org/entity/Q111063069,Collection O 17208 French International,12.899287816021,77.60546034202,Point(77.605460342 12.899287816),10.934,0,hotel
http://www.wikidata.org/entity/Q104828819,Doddakallasandra metro station,12.8846862,77.552751,Point(77.552751 12.8846862),10.946,2,metro station
http://www.wikidata.org/entity/Q85094275,R.R. College of Education,13.0724491,77.5097893,Point(77.5097893 13.0724491),10.967,0,college
http://www.wikidata.org/entity/Q74163208,"ICICI Bank Limited, Kasavanahalli branch",12.92461,77.63426,Point(77.63426 12.92461),10.972,0,ICICI Bank branch
http://www.wikidata.org/entity/Q85094312,Sheshdripuram Academy of Business Study,12.9155339,77.4789222,Point(77.4789222 12.9155339),10.975,0,college
http://www.wikidata.org/entity/Q111063729,OYO 78919 Cozy Stay HSR Layout Sector-6,12.916612011105,77.62763382867,Point(77.627633828 12.916612011),10.981,0,hotel
http://www.wikidata.org/entity/Q111063680,OYO 78917 Mandhara Suites,13.069595,77.601763,Point(77.601763 13.069595),10.984,0,hotel
http://www.wikidata.org/entity/Q107645662,Rachenahalli Lake,13.063333333333,77.611944444444,Point(77.611944444 13.063333333),10.985,2,lake
http://www.wikidata.org/entity/Q123914085,IIMB metro station,12.89541,77.59954,Point(77.59954 12.89541),10.994,1,metro station
http://www.wikidata.org/entity/Q85762627,Gandhi Krishi Vigyana Kendra,13.0793995,77.5759666,Point(77.5759666 13.0793995),10.996,1,university campus
http://www.wikidata.org/entity/Q111063418,OYO 79873 Elegant Stay HSR Layout,12.916428354041,77.627683449537,Point(77.627683449 12.916428354),10.999,0,hotel
http://www.wikidata.org/entity/Q6019809,Indian Airlines Flight 605,12.948055555556,77.647777777778,Point(77.647777777 12.948055555),11.013,15,aviation accident
http://www.wikidata.org/entity/Q107518151,Nference (India),12.953492,77.649879,Point(77.649879 12.953492),11.03,0,business
http://www.wikidata.org/entity/Q30274371,St.John's National Academy of Health Sciences,12.925172,77.635386,Point(77.635386 12.925172),11.034,0,medical organization
http://www.wikidata.org/entity/Q30281528,Fortis Hospital,12.89451,77.598732,Point(77.598732 12.89451),11.043,0,hospital
http://www.wikidata.org/entity/Q30281528,Fortis Hospital,12.89451,77.598732,Point(77.598732 12.89451),11.043,0,medical organization
http://www.wikidata.org/entity/Q99454710,Srinivagilu inscription,12.932589,77.640522,Point(77.640522 12.932589),11.049,0,inscription
http://www.wikidata.org/entity/Q84014093,Hill Side College of Pharmacy,12.884107,77.544115,Point(77.544115 12.884107),11.05,0,college
