,item,articleDE,articleEN,location,distance,lat,lon,sitelinks,thing,itemLabel,thingLabel,tier,color,ao_link,name,ao_description,address,url,description,fetched_coordinates
7,,,,,,12.940639,77.598778,,,NIMHANS Brain Museum ,See_Museums and art galleries,wikivoyage,red,,,,Hosur Rd ,http://www.nimhans.ac.in/neurobiology-research-centre-nrc/ ,A rather unusual museum with a collection of several different human brains.,"(12.940639, 77.598778)"
0,,,,,,12.825845,77.508759,,,Art of Living Temple ,See_Places of worship,wikivoyage,red,,,,Double Rd ,http://www.artofliving.org/ ,The ashrama is the international headquarters of the Art of Living Foundation. The ashram is spread over 65 acres and was established in 1986. They conduct frequent yoga and Ayurveda programs.,"(12.825845, 77.508759)"
1,,,,,,13.0136,77.6521,,,Banaswadi Hanuman Temple ,See_Places of worship,wikivoyage,red,,,, , ,"Constructed in Dravidian style, attracts a large number of devotees, especially on weekends. It has smaller temples dedicated to Lord Rama, Shiva and Ganapathi within the walled compound.","(13.0136, 77.6521)"
2,,,,,,12.96229,77.63522,,,Chokkanathaswamy Temple ,See_Places of worship,wikivoyage,red,,,, , ,A 10th-century Chola temple with inscriptions in Kannada and Tamil.,"(12.96229, 77.63522)"
3,,,,,,12.942894,77.568208,,,Dodda Ganeshana Gudi ,See_Places of worship,wikivoyage,red,,,,"Bull Temple Rd, NR Colony, Basavanagudi ", ,"A typical Dravidian-style temple, famous for its mammoth bull statue that was carved from a single boulder. Legend has it that the temple was built to appease a marauding bull that stole local crops and that the offering was effective with the bull subsequently leaving the area. Since then, local farmers have held an annual festival to express their gratitude.","(12.942894, 77.568208)"
4,,,,,,12.96574,77.58285,,,Dharmaraya Swamy Draupadi Devi Temple ,See_Places of worship,wikivoyage,red,,,, , ,"One of the oldest temples of Bangalore and also the smallest, the Temple is in existence since the times of Kempe Gowda. It is on S.P. Road close to Corporation Circle, behind the LIC building. This temple is famous for the Annual Karaga Festival held every summer. The Presiding Deity is Dharmaraya (Yudishtra) & Consort Draupadi making it a unique one of its kind.","(12.96574, 77.58285)"
5,,,,,,12.94289,77.56823,,,Dodda Ganapathi ,See_Places of worship,wikivoyage,red,,,, , ,"One of the oldest temples in Bangalore, it is adjacent to the Bull Temple. The temple is famous for the huge monolith structure of Lord Ganesha, who was worshipped by the villagers to save them from the Bull that was damaging their crops in the area. The Bull Temple is a few metres away from this temple.","(12.94289, 77.56823)"
6,,,,,,12.94829,77.56322,,,Gavi Gangadeshwara Cave Temple ,See_Places of worship,wikivoyage,red,,,,"Gavipuram, Kempegowda Nagar ", ,"Built by Kempe Gowda, this temple with four remarkable monolithic pillars is dedicated to Lord Shiva. The temple also has a rare idol of ''Agni'' god of fire. The annual festival is on ''Makara Sankranti'' and thousands of devotees flock to see the sun's rays fall on the ''Shivlinga''.","(12.94829, 77.56322)"
7,,,,,,13.009444,77.550833,,,ISKCON Hare Krishna Temple ,See_Places of worship,wikivoyage,red,,,,"Hare Krishna Hill, Chord Rd ",https://www.iskconbangalore.org ,"Temple built on a hillock in Rajajinagar atop scenic surroundings, is a perfect blend of modern technology and spiritual harmony. The huge cultural complex was built to promote Vedic culture and spiritual learning and abounds with shops selling devotional items and souvenirs. The annual Krishna and Balarama ''Rath Yatra'' is attended by thousands.","(13.009444, 77.550833)"
8,,,,,,12.97817,77.58069,,,Maha Bodhi Society Temple ,See_Places of worship,wikivoyage,red,,,,"No. 14, Kalidas Road, Gandhi Nagar ", ,"A relatively new structure, with the main shrine built as a replica of the historic stupa at [[Bodh Gaya]]. The temple grounds are very peaceful, and visitors are welcome to stroll around. In addition, the temple houses an excellent library of books on Buddhism, many of which are in English.","(12.97817, 77.58069)"
9,,,,,,0.0,0.0,,,"Maruthi Mandir, Mahakalshmi Layout ",See_Places of worship,wikivoyage,red,,,, , ,"A Hanuman Temple is opposite, in the gate of Mahalakshmi Layout. This is a rock hill with huge idols of Hanuman and Mahalakshmi temples. The annual festival of Hanumad Jayanthi during December is very attractive.","(0, 0)"
10,,,,,,12.87495,77.59435,,,Meenakshi Sundareshwarar Temple ,See_Places of worship,wikivoyage,red,,,,Bannerghatta Rd , ,"Beautiful, spacious temple devoted to Sri Meenakshi Amma. Built in ancient style with stone structures, this place is very cool and mind refreshing place to see. You will feel that you are in a temple at Tamilnadu, when in this temple.","(12.87495, 77.59435)"
11,,,,,,12.91465,77.42299,,,Mukti Naga Temple ,See_Places of worship,wikivoyage,red,,,, ,http://www.karnatakavision.com/mukti-naga-temple.php ,"Contains the world's largest monolithic statue of Lord Naaga, about 16 feet tall and weighing 36 tons. The Mukti Naga Temple, which is run by Shri Subrahmanya Seva Trust, is in a serene ambience of Ramohalli, a village on the outskirts of the city.","(12.91465, 77.42299)"
12,,,,,,12.91482,77.5933,,,Ragi Gudda ,See_Places of worship,wikivoyage,red,,,,Jayanagar 9th block , ,"This is a famous Hanuman temple abode. The temple is on a mammoth rocky hill, and has very attractive chain of temples like Spathika Shiva, Ganesha and scenery within the premises. This is a very crowd attracting place during the period of Hanumad Jayanthi in December. You get mahaprasadam meals on Saturday noon-1PM.","(12.91482, 77.5933)"
13,,,,,,12.9778793,77.6246697,,,Someshwara Temple ,See_Places of worship,wikivoyage,red,,,,Halasuru , ,"Temple dedicated to Lord Shiva, is one of the oldest temples of the City. The inner sanctum santorum is said to have been built in the 8th century by the Cholas who ruled this place, the outer Praharam during the Hoysalas of the 11th century while the front hall construction and the Gopuram during the Vijayanagar Empire of the 15th century. The structure resembles the various changes the temple has gone through during the period with major additions and renovations done for preserving the temple.","(12.9778793, 77.6246697)"
14,,,,,,12.9581,77.65664,,,Shiva Temple ,See_Places of worship,wikivoyage,red,,,,Old Airport Rd ,http://shivmandir.org.in ,"This temple has a massive monolith of Lord Shiva in the middle of an artificial pool. There is a cave-like walkthrough behind the statue. It is extremely crowded on the festival of Maha Shivaratri. One can't see or feel any kind of Bhakti in this temple, because at each move inside the temple there will be a person collecting money which creates such a disturbance for the concentration on Bhakti. On each step the devotees will be concentrating on the money boxes (Hundi in Kannada), and people standing to ask money as offerings.","(12.9581, 77.65664)"
15,,,,,,0.0,0.0,,,Shree Guruvayurappan Temple ,See_Places of worship,wikivoyage,red,,,, , ,A Kerala style temple located in Kanakapura Road. A small and nice temple which gives a great vibration of peace and tranquility. Only traditional attire is allowed to enter the sanctum (dhotis for men and sarees for women).,"(0, 0)"
16,,,,,,0.0,0.0,,,Sri Raja Rajeshwari Temple ,See_Places of worship,wikivoyage,red,,,, , ,"A famous temple dedicated to Goddess Parvathi (RajaRajeshwari). It was built by a renowned spiritual guru, Sri Sri Sri Tiruchi Mahaswaigal. Built in the ancient style with stones, the temple is very spacious. One can feel the peace and satisfaction when visited. Week ends are very crowded.","(0, 0)"
0,,,,,,12.825845,77.508759,,,Art of Living Temple ,See_Places of worship_Temples,wikivoyage,red,,,,Double Rd ,http://www.artofliving.org/ ,The ashrama is the international headquarters of the Art of Living Foundation. The ashram is spread over 65 acres and was established in 1986. They conduct frequent yoga and Ayurveda programs.,"(12.825845, 77.508759)"
1,,,,,,13.0136,77.6521,,,Banaswadi Hanuman Temple ,See_Places of worship_Temples,wikivoyage,red,,,, , ,"Constructed in Dravidian style, attracts a large number of devotees, especially on weekends. It has smaller temples dedicated to Lord Rama, Shiva and Ganapathi within the walled compound.","(13.0136, 77.6521)"
2,,,,,,12.96229,77.63522,,,Chokkanathaswamy Temple ,See_Places of worship_Temples,wikivoyage,red,,,, , ,A 10th-century Chola temple with inscriptions in Kannada and Tamil.,"(12.96229, 77.63522)"
3,,,,,,12.942894,77.568208,,,Dodda Ganeshana Gudi ,See_Places of worship_Temples,wikivoyage,red,,,,"Bull Temple Rd, NR Colony, Basavanagudi ", ,"A typical Dravidian-style temple, famous for its mammoth bull statue that was carved from a single boulder. Legend has it that the temple was built to appease a marauding bull that stole local crops and that the offering was effective with the bull subsequently leaving the area. Since then, local farmers have held an annual festival to express their gratitude.","(12.942894, 77.568208)"
4,,,,,,12.96574,77.58285,,,Dharmaraya Swamy Draupadi Devi Temple ,See_Places of worship_Temples,wikivoyage,red,,,, , ,"One of the oldest temples of Bangalore and also the smallest, the Temple is in existence since the times of Kempe Gowda. It is on S.P. Road close to Corporation Circle, behind the LIC building. This temple is famous for the Annual Karaga Festival held every summer. The Presiding Deity is Dharmaraya (Yudishtra) & Consort Draupadi making it a unique one of its kind.","(12.96574, 77.58285)"
5,,,,,,12.94289,77.56823,,,Dodda Ganapathi ,See_Places of worship_Temples,wikivoyage,red,,,, , ,"One of the oldest temples in Bangalore, it is adjacent to the Bull Temple. The temple is famous for the huge monolith structure of Lord Ganesha, who was worshipped by the villagers to save them from the Bull that was damaging their crops in the area. The Bull Temple is a few metres away from this temple.","(12.94289, 77.56823)"
6,,,,,,12.94829,77.56322,,,Gavi Gangadeshwara Cave Temple ,See_Places of worship_Temples,wikivoyage,red,,,,"Gavipuram, Kempegowda Nagar ", ,"Built by Kempe Gowda, this temple with four remarkable monolithic pillars is dedicated to Lord Shiva. The temple also has a rare idol of ''Agni'' god of fire. The annual festival is on ''Makara Sankranti'' and thousands of devotees flock to see the sun's rays fall on the ''Shivlinga''.","(12.94829, 77.56322)"
7,,,,,,13.009444,77.550833,,,ISKCON Hare Krishna Temple ,See_Places of worship_Temples,wikivoyage,red,,,,"Hare Krishna Hill, Chord Rd ",https://www.iskconbangalore.org ,"Temple built on a hillock in Rajajinagar atop scenic surroundings, is a perfect blend of modern technology and spiritual harmony. The huge cultural complex was built to promote Vedic culture and spiritual learning and abounds with shops selling devotional items and souvenirs. The annual Krishna and Balarama ''Rath Yatra'' is attended by thousands.","(13.009444, 77.550833)"
8,,,,,,12.97817,77.58069,,,Maha Bodhi Society Temple ,See_Places of worship_Temples,wikivoyage,red,,,,"No. 14, Kalidas Road, Gandhi Nagar ", ,"A relatively new structure, with the main shrine built as a replica of the historic stupa at [[Bodh Gaya]]. The temple grounds are very peaceful, and visitors are welcome to stroll around. In addition, the temple houses an excellent library of books on Buddhism, many of which are in English.","(12.97817, 77.58069)"
9,,,,,,0.0,0.0,,,"Maruthi Mandir, Mahakalshmi Layout ",See_Places of worship_Temples,wikivoyage,red,,,, , ,"A Hanuman Temple is opposite, in the gate of Mahalakshmi Layout. This is a rock hill with huge idols of Hanuman and Mahalakshmi temples. The annual festival of Hanumad Jayanthi during December is very attractive.","(0, 0)"
10,,,,,,12.87495,77.59435,,,Meenakshi Sundareshwarar Temple ,See_Places of worship_Temples,wikivoyage,red,,,,Bannerghatta Rd , ,"Beautiful, spacious temple devoted to Sri Meenakshi Amma. Built in ancient style with stone structures, this place is very cool and mind refreshing place to see. You will feel that you are in a temple at Tamilnadu, when in this temple.","(12.87495, 77.59435)"
11,,,,,,12.91465,77.42299,,,Mukti Naga Temple ,See_Places of worship_Temples,wikivoyage,red,,,, ,http://www.karnatakavision.com/mukti-naga-temple.php ,"Contains the world's largest monolithic statue of Lord Naaga, about 16 feet tall and weighing 36 tons. The Mukti Naga Temple, which is run by Shri Subrahmanya Seva Trust, is in a serene ambience of Ramohalli, a village on the outskirts of the city.","(12.91465, 77.42299)"
12,,,,,,12.91482,77.5933,,,Ragi Gudda ,See_Places of worship_Temples,wikivoyage,red,,,,Jayanagar 9th block , ,"This is a famous Hanuman temple abode. The temple is on a mammoth rocky hill, and has very attractive chain of temples like Spathika Shiva, Ganesha and scenery within the premises. This is a very crowd attracting place during the period of Hanumad Jayanthi in December. You get mahaprasadam meals on Saturday noon-1PM.","(12.91482, 77.5933)"
13,,,,,,12.9778793,77.6246697,,,Someshwara Temple ,See_Places of worship_Temples,wikivoyage,red,,,,Halasuru , ,"Temple dedicated to Lord Shiva, is one of the oldest temples of the City. The inner sanctum santorum is said to have been built in the 8th century by the Cholas who ruled this place, the outer Praharam during the Hoysalas of the 11th century while the front hall construction and the Gopuram during the Vijayanagar Empire of the 15th century. The structure resembles the various changes the temple has gone through during the period with major additions and renovations done for preserving the temple.","(12.9778793, 77.6246697)"
14,,,,,,12.9581,77.65664,,,Shiva Temple ,See_Places of worship_Temples,wikivoyage,red,,,,Old Airport Rd ,http://shivmandir.org.in ,"This temple has a massive monolith of Lord Shiva in the middle of an artificial pool. There is a cave-like walkthrough behind the statue. It is extremely crowded on the festival of Maha Shivaratri. One can't see or feel any kind of Bhakti in this temple, because at each move inside the temple there will be a person collecting money which creates such a disturbance for the concentration on Bhakti. On each step the devotees will be concentrating on the money boxes (Hundi in Kannada), and people standing to ask money as offerings.","(12.9581, 77.65664)"
15,,,,,,0.0,0.0,,,Shree Guruvayurappan Temple ,See_Places of worship_Temples,wikivoyage,red,,,, , ,A Kerala style temple located in Kanakapura Road. A small and nice temple which gives a great vibration of peace and tranquility. Only traditional attire is allowed to enter the sanctum (dhotis for men and sarees for women).,"(0, 0)"
16,,,,,,0.0,0.0,,,Sri Raja Rajeshwari Temple ,See_Places of worship_Temples,wikivoyage,red,,,, , ,"A famous temple dedicated to Goddess Parvathi (RajaRajeshwari). It was built by a renowned spiritual guru, Sri Sri Sri Tiruchi Mahaswaigal. Built in the ancient style with stones, the temple is very spacious. One can feel the peace and satisfaction when visited. Week ends are very crowded.","(0, 0)"
0,,,,,,12.972118,77.620622,,,Holy Trinity Church ,See_Places of worship_Churches,wikivoyage,red,,,, , ,"This church is a major landmark in Bangalore. It was built in 1851, for the British Regiment stationed in Bangalore. Built-in the English Renaissance style, the church can accommodate 700 people and is regarded as the largest ""military"" church in southern India. It has a congregation of over 450 families.","(12.972118, 77.620622)"
1,,,,,,12.984417,77.60425,,,St. Mary's Basilica ,See_Places of worship_Churches,wikivoyage,red,,,, ,http://www.stmarysbasilica.in/ ,"The oldest church in Bangalore, and the only church in the state which has been elevated to the status of a minor basilica. It is famous for the festivities held during the St. Mary's Feast in the month of September each year, an event that attracts devotees from in and around Bangalore. The basilica is built in Gothic style with arches, ornamental motifs and stained glass windows. Multiple columns and tall spires of the basilica can be seen from quite a distance. The stained glass windows were removed during World War II and were subsequently restored in 1947.","(12.984417, 77.60425)"
0,,,,,,12.95,77.59,,,Lalbagh Botanical Garden ,See_Botanical and zoological gardens,wikivoyage,red,,,, , ,"Built during the reigns of Hyder Ali and Tipu Sultan, the botanical garden is home to numerous wild species of birds and other wildlife. The garden also has a lake adjoining a large rock is home to some water birds. Flower shows are conducted every year during the week of Republic Day (26 January) and Independence Day (15 August) to educate people about the variety of flora and develop public interest in plant conservation and cultivation.","(12.95, 77.59)"
1,,,,,,13.0822,77.57627,,,Mahatma Gandhi Botanical Garden ,See_Botanical and zoological gardens,wikivoyage,red,,,, , ,,"(13.0822, 77.57627)"
0,,,,,,12.9645826,77.5858924,,,Bangalore Town Hall ,Do,wikivoyage,red,,,,112 JC Road , ,A neoclassical building. The structure features a flight of steps leading to the entrance porch resting on Tuscan columns with identical columns extending on either sides. The auditorium has two floors with a total capacity of 810 seats.,"(12.9645826, 77.5858924)"
1,,,,,,12.98486,77.58954,,,Jawaharlal Nehru Planetarium ,Do,wikivoyage,red,,,,"Bangalore Association for Science Education, Sri T. Choudaiah Road, High Grounds ",http://www.taralaya.org/ ,"A very good planetarium for adults and children alike. Shows are offered in Kannada and English. Each show is about 30 minutes long. There are about 200 seats available for each show. A ticket can be used only for the show mentioned on the ticket, and is non-refundable if you miss that show.","(12.98486, 77.58954)"
0,,,,,,12.9645826,77.5858924,,,Bangalore Town Hall ,Do_Indoor activities,wikivoyage,red,,,,112 JC Road , ,A neoclassical building. The structure features a flight of steps leading to the entrance porch resting on Tuscan columns with identical columns extending on either sides. The auditorium has two floors with a total capacity of 810 seats.,"(12.9645826, 77.5858924)"
1,,,,,,12.98486,77.58954,,,Jawaharlal Nehru Planetarium ,Do_Indoor activities,wikivoyage,red,,,,"Bangalore Association for Science Education, Sri T. Choudaiah Road, High Grounds ",http://www.taralaya.org/ ,"A very good planetarium for adults and children alike. Shows are offered in Kannada and English. Each show is about 30 minutes long. There are about 200 seats available for each show. A ticket can be used only for the show mentioned on the ticket, and is non-refundable if you miss that show.","(12.98486, 77.58954)"
0,,,,,,0.0,0.0,,,--,Do_Outdoor activities and sports,wikivoyage,red,,,,,,,"(0, 0)"
1,,,,,,0.0,0.0,,,--,Do_Outdoor activities and sports,wikivoyage,red,,,,,,,"(0, 0)"
2,,,,,,0.0,0.0,,,--,Do_Outdoor activities and sports,wikivoyage,red,,,,,,,"(0, 0)"
3,,,,,,0.0,0.0,,,Cycling ,Do_Outdoor activities and sports,wikivoyage,red,,,, ,http://www.artofbicycletrips.com ,"Art of Bicycle Trips organizes bicycle tours in and around Bangalore. The tours combine cycling with Indian art, culture and heritage.","(0, 0)"
4,,,,,,0.0,0.0,,,--,Do_Outdoor activities and sports,wikivoyage,red,,,,,,,"(0, 0)"
5,,,,,,0.0,0.0,,,--,Do_Outdoor activities and sports,wikivoyage,red,,,,,,,"(0, 0)"
6,,,,,,0.0,0.0,,,Sports clubs ,Do_Outdoor activities and sports,wikivoyage,red,,,, , ,"The Koramangala Club in Koramangala, and the Swimming club at the National Games Village (NGV), have facilities such as swimming pools and tennis courts.","(0, 0)"
7,,,,,,12.971062,77.643381,,,Trash Trail ,Do_Outdoor activities and sports,wikivoyage,red,,,,Daily Dump ,http://dailydump.org/learn/ ,"On this journey through the story of waste, you will meet people who silently clean up and transform all the stuff we throw away. In the process, you will visit places you haven't imagined existed!","(12.971062, 77.643381)"
8,,,,,,0.0,0.0,,,Ultimate Frisbee ,Do_Outdoor activities and sports,wikivoyage,red,,,, ,http://www.learningtofly.in ,"Although in a nascent stage, Ultimate Frisbee games are held on Tu Th Sa mornings starting 6:30AM. The teams comprise of players of all skill levels.","(0, 0)"
0,,,,,,12.9788,77.5996,,,Chinnaswamy Stadium ,Do_Parks and stadiums,wikivoyage,red,,,,Mahatma Gandhi Rd , ,"With a capacity of 40,000, this is the home of the Indian Premier League (IPL) team Royal Challengers Bangalore (RCB), which has a large and loud following. IPL season typically is March to May every year, matches are played in the evenings and last around 3 hours. Scour the daily newspapers for ticket information - tickets sell out a week before.","(12.9788, 77.5996)"
1,,,,,,12.975,77.593333,,,Cubbon Park ,Do_Parks and stadiums,wikivoyage,red,,,, ,http://www.horticulture.kar.nic.in/cubbon.htm ,"A nice forested area in the city centre. The entrance from Queen's Statue forms the tourist attraction owing to the presence of the Government Aquarium and Bal Bhavan, a play area for kids. '''Puttaani Express''' a small toy train for kids, runs inside the Bal Bhavan attracts kids from far and near. For attractions around the park, see the [[#Cubbon Park area","(12.975, 77.593333)"
2,,,,,,12.9094,77.3956,,,Dodda Alada Mara ,Do_Parks and stadiums,wikivoyage,red,,,, , ,A giant 400-year-old Banyan tree about {{km,"(12.9094, 77.3956)"
3,,,,,,13.046667,77.586667,,,Hebbal Lake ,Do_Parks and stadiums,wikivoyage,red,,,, , ,One of the three lakes created in 1537 during the rule of Kempe Gowda.,"(13.046667, 77.586667)"
4,,,,,,13.0456,77.55641,,,HMT Area ,Do_Parks and stadiums,wikivoyage,red,,,,BEL Junction , ,This area is dotted with parks and green layouts. Examples are General Ayyappa Park and Kittur Rani Chennamma Park. The J.P.Park is nearby. Lodges are available at Mathikere and Jalahalli.,"(13.0456, 77.55641)"
5,,,,,,13.03475,77.55057,,,J. P. Park ,Do_Parks and stadiums,wikivoyage,red,,,,"Mathikere, Near Yashwanthpur Railway Station ", ,"The third largest park in Bangalore, covering 85 acres. There are many statues of animals and provision for children's' games. The park includes four lakes, 25 acres of lawns, over 250 varieties of trees and shrubs (including select exotic and aquatic species, and a nursery), a nature centre, an exhibition plaza, and an amphitheatre.","(13.03475, 77.55057)"
6,,,,,,0.0,0.0,,,--,Do_Parks and stadiums,wikivoyage,red,,,,,,,"(0, 0)"
7,,,,,,13.00991,77.57479,,,Sankey Tank ,Do_Parks and stadiums,wikivoyage,red,,,, , ,A pleasant lake,"(13.00991, 77.57479)"
8,,,,,,12.969556,77.593469,,,Sree Kanteerava Stadium ,Do_Parks and stadiums,wikivoyage,red,,,, , ,,"(12.969556, 77.593469)"
9,,,,,,12.981472,77.619214,,,Ulsoor Lake ,Do_Parks and stadiums,wikivoyage,red,,,, , ,"One of the biggest lakes in Bangalore, and it and has several islands. There's a watch tower on Ulsoor Lake with a Chinese bell.","(12.981472, 77.619214)"
0,,,,,,13.135833,77.6075,,,Aero India ,Do_Fairs &amp; exhibitions,wikivoyage,red,,,, ,http://www.aeroindia.in ,"Held in the second week of February every alternate year (the next one is in 2025), this is Asia's premier air show. Spanning 5 days but open to the public only on the last 3 days (F-Su), the show at Yelahanka Air Force Base in the northern part of Bangalore comprises a defence exhibition and air show. Fighter jets from around the world are on flying and on static display. Normally, there are two air shows every day - one in the morning and the other in the afternoon. Tickets can be purchased online or at select outlets - scan the newspapers for more information. (Purchasing a ticket at outlets requires you to show a photo identification and tickets are non-transferable. For the 2011 edition, Pakistani nationals were not permitted to register via the website.).","(13.135833, 77.6075)"
1,,,,,,12.99053,77.58234,,,Chitra Santhe (Paintings market) ,Do_Fairs &amp; exhibitions,wikivoyage,red,,,, , ,"An annual exhibition, held on the first Sunday of every year in January, the Chitra Santhe on Kumara Krupa Road (near Golf Course) brings together artists from all across Karnataka. Paintings, pottery, and sculpture are all on an exhibition-cum-sale. The road is closed for traffic on that day, making it possible to have a leisurely stroll, admiring and buying the items. Prices range from ₹100-20,000. Bargaining is recommended, but not too hard. Pay a fair price. (Credit cards and foreign currency are rarely accepted, so carry sufficient cash in Indian currency).","(12.99053, 77.58234)"
2,,,,,,12.945,77.56786,,,Kadlekai Parishe (Peanut fair) ,Do_Fairs &amp; exhibitions,wikivoyage,red,,,, , ,"Every year, sometime during the months of Nov-Dec, the area around Bull Temple Road in South Bangalore hosts a peanut fair. Centuries ago, the villages in and around this area used to cultivate peanuts and the custom was to dedicate the first crop to Nandi (the Bull at the temple). Although the villages of yore are today residential areas, the tradition continues as peanut farmers congregate to sell their crop. The 2 day traditional fair has many stalls that sell peanuts, trinkets, bangles, pottery, dolls etc. There are also a number of food stalls.","(12.945, 77.56786)"
3,,,,,,0.0,0.0,,,Flower Show (Biannual) ,Do_Fairs &amp; exhibitions,wikivoyage,red,,,,, ,"A bi-annual affair at Lalbagh Botanical Gardens Bangalore, during the Independence Day (August 15th) & Republic Day (January 26th). Various companies display their floral exhibits in this period, normally held from a week before the above mentioned days. Main epicentre would be a Rose arrangement representing a theme, or a heritage structure, which attracts major crowd from around Bangalore.","(0, 0)"
4,,,,,,0.0,0.0,,,Mango Mela ,Do_Fairs &amp; exhibitions,wikivoyage,red,,,, , ,"An annual affair, during the beginning of the summer season, the season for the king of fruits. Normally, Mangoes (raw & ripe), cultivated in the Bangalore rural districts as well as neighbouring Kolar and Chikballapur districts are brought and kept for show as well as sale during this period, at Lalbagh Botanical Gardens. A must visit for mango fans.","(0, 0)"
0,,,,,,0.0,0.0,,,Concerts at Bengaluru Palace Grounds ,Do_Arts and theatre,wikivoyage,red,,,, , ,"Check the local listings to see if any concerts are happening. Most international acts happen at Bengaluru Palace Grounds and the venue has hosted Metallica, The Rolling Stones, Bryan Adams, Iron Maiden, Deep Purple, Joe Satriani, Mark Knopfler, Aerosmith, Sting, Uriah Heep, Lamb of God, Megadeth, Machinehead, Scorpions among others.","(0, 0)"
1,,,,,,0.0,0.0,,,Rangashankara ,Do_Arts and theatre,wikivoyage,red,,,,"36/2, 8th Cross, J.P. Nagar, 2nd Phase ",http://www.rangashankara.org ,"Many local groups perform here, although more often shows are presented by traveling groups touring India. Quality of the performances varies, but most plays are worth seeing, especially the ones by Indian playwrights or directors, as they can show you an Indian (or non-western) perspective. Shows are in various languages, so it is a good idea to double-check whether the play is in English before buying or reserving (blocking) tickets. Tickets cost ₹45–100.","(0, 0)"
0,,,,,,0.0,0.0,,,Cinemax ,Do_Movies,wikivoyage,red,,,, ,http://www.cinemax.co.in/ ,,"(0, 0)"
1,,,,,,0.0,0.0,,,Cinepolis ,Do_Movies,wikivoyage,red,,,,"Royal Meenakshi Mall, Bannerghatta Rd; ETA Mall, Binny Pete; Forum Shantiniketan, Whitefield ", ,,"(0, 0)"
2,,,,,,0.0,0.0,,,Gopalan Cinemas ,Do_Movies,wikivoyage,red,,,,"Arch Mall, Mysore Rd, ",http://gopalanmall.com/ ,"Gopalan Mall, Mysore Road; Gopalan Mall, Near Jayadeva Hospital, Bannerghatta Road ; Gopalan Mal;, Old Madras Road, Near Baiyappanhalli Metro Station","(0, 0)"
3,,,,,,0.0,0.0,,,Inox theatre ,Do_Movies,wikivoyage,red,,,,"Bangalore Central, JP Nagar, Fame Cinemas, MG Road, Forum Value Mall, Whitefield, Garuda Mall, Magrath Road, Lido Mall, Ulsoor, Mantri Square, Malleshwaram, Garuda Swagath Mall, Jayanagar ",http://www.inoxmovies.com/ ,,"(0, 0)"
4,,,,,,0.0,0.0,,,PVR Cinemas ,Do_Movies,wikivoyage,red,,,,"Forum Mall, Koramangala, Orion Mall, Malleshwaram, The Phoenix Market City Mall, Whitefield; Vega Mall, JD Mara signal ",http://www.pvrcinemas.com/ ,,"(0, 0)"
0,,,,,,12.9488544,77.640002,,,The 5th Element ,Do_Spa &amp; massage,wikivoyage,red,,,,Inner Ring Rd ,http://www.thefifthelement.in ,"Spa. All practitioners are from Thailand and offer authentic Thai massage, scrubs, and wraps.","(12.9488544, 77.640002)"
1,,,,,,0.0,0.0,,,Aroma Home Spa ,Do_Spa &amp; massage,wikivoyage,red,,,,"Brookefields, ITPL Main Rd ",http://www.aromahomespa.com ,Natural eco-friendly products in use. Hydro therapy massage in addition to therapies suited to individual needs.,"(0, 0)"
2,,,,,,0.0,0.0,,,Ayur Sukha ,Do_Spa &amp; massage,wikivoyage,red,,,, ,http://www.ayursukha.com/l_banglore.html ,"Very nice, clean and professional spa in a nice neighborhood. 1 hr basic Ayurvedic treatment (massage and steam) is about ₹1,000.","(0, 0)"
3,,,,,,12.9817058,77.5987234,,,SPA.ce ,Do_Spa &amp; massage,wikivoyage,red,,,,Cunningham Rd ,http://www.spacethespa.com ,"Run by an expat Brit offers a variety of massages, scrubs, and facials.","(12.9817058, 77.5987234)"
4,,,,,,0.0,0.0,,,Sundaythespa ,Do_Spa &amp; massage,wikivoyage,red,,,,"No.627/628, 5th Cross Road, 15th Main, 80 Feet Road, 4th Block, Koramangala Layout ",http://www.sundaythespa.com ,"Incorporates Ayurvedic, Indian and East Asian practices, offers professional services by well-trained staff.","(0, 0)"
0,,,,,,0.0,0.0,,,--,Buy,wikivoyage,red,,,,,,,"(0, 0)"
1,,,,,,12.91112,77.6001,,,Bannerghatta Road ,Buy,wikivoyage,red,,,, , ,"Grasshopper is a space that exhibits clothing designs from the most experimental designers in India and also showcases other ideas - lighting design, products, theatre, music - an open space for expression! If that's too boring, you can keep driving and you have a thousand ways that you can take to enjoy the wildlife and the myriad reservoirs strewn across the area - you can still find your very own private haven.","(12.91112, 77.6001)"
2,,,,,,12.9752,77.60817,,,Brigade Road/M.G. Road ,Buy,wikivoyage,red,,,, , ,"The most popular place for tourists. These two roads are filled with shops of every kind, whether it be traditional handicrafts or the latest western wear (this is especially true for Brigade Road). Brigade Road, where British soldiers used to buy their necessities, is now the centre of yuppie Bangalore; you'll see hordes of college students on the road any time of day or night. Stores on Brigade Road include: Planet M (a huge music store with everything), Tommy Hilfiger, Louis Phillipe, Pepe Jeans, Levis, Lee, SanFrisco Jeans, Nike, and Titan (great Indian made watches). There are also many eateries on Brigade road and on the side roads that lead off it. Fast food outlets include KFC (right at the entrance), Pizza Hut (at the other end of the road), and many cafes including the Indian coffee chain Cafe Coffee Day. Also includes a tattoo studio. M.G. Road is short for Mahatma Gandhi road.","(12.9752, 77.60817)"
