,itemLabel,lat,lon,address,url,thingLabel,description,fetched_coordinates,tier,color
1,International Organ Week (Internationale Orgelwoche Nürnberg) ,0.0,0.0, ,http://www.ion-musica-sacra.de ,Do,Festival of organ and other sacred music. The next festival runs from 26 June to 2 July 2020.,"(0, 0)",wikivoyage,red
2,Norisring DTM Motor Racing (Deutsche Tourenwagen Masters) ,0.0,0.0,"Norisring, Dutzendteich ",,Do," DTM racing cars are touring cars - they look more like a “normal” road car than F1 racing cars do, being wider and heavier. They’re slower too but still mighty fast. There are ten races at various European circuits in the season, one if which is held in June in Nuremberg. Audi, BMW and Mercedes-Benz are the three manufacturers competing.","(0, 0)",wikivoyage,red
3,Datev Challenge ,0.0,0.0,Around the town of Roth , ,Do,Triathlon.,"(0, 0)",wikivoyage,red
4,Bardtreffen music festival ,0.0,0.0, ,http://www.bardentreffen-nuernberg.de,Do,"At various city venues, free.","(0, 0)",wikivoyage,red
5,Open Air Classics ,49.4258793,11.1187414,Dutzendteich ,http://www.klassikopenair.nuernberg.de,Do,"Concerts staged on two summer weekends, two weeks apart, in the park at Dutzendteich.","(49.4258793, 11.1187414)",wikivoyage,red
6,Herbst Volkfest ,0.0,0.0, , ,Do,This summer festival starts in late Aug. See Spring Festival website.,"(0, 0)",wikivoyage,red
0,Old Town Festival (Altstadtfest) ,0.0,0.0, ,,Do,"Two-week event in mid-September, with music and processions. There’s food and drink at the Gastronomy Market and at numerous restaurants and beer gardens in the old town centre.","(0, 0)",wikivoyage,red
1,Flea Market ,0.0,0.0, , ,Do,See listing above for May.,"(0, 0)",wikivoyage,red
2,Nuremberg foot race (Stadtlauf Nürnberg) ,0.0,0.0, ,,Do,"Road race with half-marathon, 10 km and other distances.","(0, 0)",wikivoyage,red
3,Lange Nacht der Wissenschaften ,0.0,0.0, ,https://www.nacht-der-wissenschaften.de ,Do,"At this event many universities, tech companies, the Institute of Technology, etc are open to the public.","(0, 0)",wikivoyage,red
4,Tag der offenen Tür ,0.0,0.0, , ,Do,Every two years in October the municipality and many organisations open to the public for 3 days. The next event is in 2021.,"(0, 0)",wikivoyage,red
5,Christmas Market ,0.0,0.0, ,http://www.christkindlesmarkt.de ,Do,"This is the big one, drawing large crowds from across Europe. Held from the Friday before the first advent Sunday to 23 December. Over 180 retail booths, and more gingerbread than you thought possible.","(0, 0)",wikivoyage,red
6,--,49.453872,11.077298,,,Do,,"(49.453872, 11.077298)",wikivoyage,red
0,1. FC Nuremberg ,49.4262569,11.1256706,Max Morlock Stadium ,http://www.fcn.de/en/ ,Do,"The club, founded in 1900, play soccer in the 2. Bundesliga, Germany's second division. In 2017 the stadium was renamed for famous player Max Morlock, but the S-bahn station still reflects a former name ""Frankenstadion"".","(49.4262569, 11.1256706)",wikivoyage,red
1,Climbing Factory ,49.4596241,11.0352878, ,http://www.climbing-factory.de ,Do,Indoor climbing on 850 m².,"(49.4596241, 11.0352878)",wikivoyage,red
2,Arena Nürnberg Versicherung ,0.0,0.0, , ,Do,"A multipurpose sports venue next to the 1. FCN Max Morlock Stadium (same transport directions). They host: ''[http://www.icetigers.de Thomas Sabo Ice Tigers]'' who play ice hockey in the Deutsche Eishockey Liga, Germany's top league. Other teams (part of EHC 80 Nürnberg) also play here in the lower leagues. And ''HC Erlangen'' the Olympic handball team, who had to move from their home town of Erlangen in 2014 when they won promotion and their home stadium became too small.","(0, 0)",wikivoyage,red
3,American Football,0.0,0.0,,,Do,"'''Nürnberg Rams''' aka Noris Rams play American Football in the 2nd Division of the German Football League. Their home ground is Zeppelinfeld, next to the Arena and 1.FCN's stadium, same transport directions. The season runs May to Sept. Admission is below €10 for adults, free for children. There's a friendly family atmosphere to the games, with little hostility between fans. Catering is provided by an American restaurant, including burgers and pulled pork.","(0, 0)",wikivoyage,red
4,Nuremberg Falcons ,49.4654567,11.1265635, ,http://www.n-bc.de/ ,Do,After finishing second in the 2018/2019 second division season they qualified for promotion to the first division on the court but were denied promotion due to their temporary home field not being up for first division standards and their somewhat limited funds. Their home games can sell out quickly and the fans make you forget that their temporary venues are essentially a glorified tent on an airport parking lot.,"(49.4654567, 11.1265635)",wikivoyage,red
0,Nurembergs Underworld (Nürnberger Felsengänge) ,49.4569902,11.0748841,Bergstraße 19 ,http://www.felsengaenge-nuernberg.de/en_index.htm ,Do,"The sandstone bedrock of Nuremberg's castle hill is riddled with vaulted cellars and passageways. Mostly carved out in the 14th century, they include beer cellars, casemates, water conduits; in World War II they were used as air raid shelters. By guided tour only, bring stout footwear and extra cardigans, it's cold down there.","(49.4569902, 11.0748841)",wikivoyage,red
1,Medieval Dungeons ,49.455265,11.0772043,Rathausplatz 2 ,http://www.museums.nuremberg.de/mediaeval-dungeons/index.html ,Do,Medieval prison and torture museum under the city hall. Accessible only by guided tour. Not suitable for children under 10 and those with mobility impairments.,"(49.455265, 11.0772043)",wikivoyage,red
2,Cinecitta ,49.451944,11.083333, ,http://www.cinecitta.de ,Do,"The biggest multiplex cinema in Germany. 18 movie theaters, one IMAX theater, one ""motion action drive"" cinema, three restaurants, twelve bars and five outside terraces with view on the historic town.","(49.451944, 11.083333)",wikivoyage,red
0,Langwasserbad ,49.41145,11.14439,Breslauer Straße 251 ,https://nuernbergbad.nuernberg.de ,Do,"Large indoor swimming pool with sauna and wellness facilities. Bathing and wellness is mixed gender, use of the pool requires beach wear. No towels, slippers, or drinks included in the entrance fee so you'll need to supply these yourself. Children and teenagers from 6 years old and up are allowed in under adult supervision.","(49.41145, 11.14439)",wikivoyage,red
0,Panoptikum Children’s Theatre Festival (Kindertheaterfestival) ,0.0,0.0, ,http://www.festival-panoptikum.de ,Do_Annual events,"Wide-ranging programme with artistes from Bavaria and across Europe. Aimed at children 3 and older, i.e. verbal and in German, though some shows use little or no spoken language. This festival runs alternate years so the subsequent event will be in 2022.","(0, 0)",wikivoyage,red
1,Nuremberg Carnival (Fastnachtszug) ,0.0,0.0, , ,Do_Annual events,"This has been held since 1397. The main carnival parade is held on Sunday, and the children’s carnival is held on the Monday.","(0, 0)",wikivoyage,red
2,Nuremberg Spring Festival (Frühlingsfest) ,49.4258793,11.1187414,Dutzendteich ,http://www.volksfest-nürnberg.de ,Do_Annual events,"Spring funfair held for two weeks in March/April.  (“Volksfest” refers both to this spring festival, and the late summer festival in Aug/Sept.)","(49.4258793, 11.1187414)",wikivoyage,red
3,Nuremberg Flea Market (Trempelmärkte) ,0.0,0.0,, ,Do_Annual events," Trödelmarkt on the little river island is the permanent flea market, but the event on the second weekend in May and on the first weekend in September takes over the entire Old Town, with 4000 booths. Children have their own free area, where they can sell surplus toys.","(0, 0)",wikivoyage,red
4,Blue Night (Blaue Nacht) ,0.0,0.0, ,http://www.blaue-nacht.de ,Do_Annual events,"A night when museums, churches and other cultural institutions stay open till dawn. Along with art and light installations, music and performances in Nuremberg's old town streets. The next Blue Night is  1-2 May 2020.","(0, 0)",wikivoyage,red
5,Figurentheaterfestival ,0.0,0.0, , ,Do_Annual events,Held in alternate years. The next starts in late May 2021.,"(0, 0)",wikivoyage,red
6,Embedded World ,49.4175,11.117,Nürnberg Exhibition Centre ,https://www.embedded-world.de/en ,Do_Annual events,"One of the largest electronics shows in Europe, and a must see for anyone interested in high tech gadgets (robots, tablets, artificial intelligence, ...).","(49.4175, 11.117)",wikivoyage,red
0,Rock im Park ,49.4273372,11.1290765,"Zeppelinfeld, Dutzendteich ",http://www.rock-im-park.com ,Do_Annual events,"Annual rock festival, featuring alternative rock, heavy metal, punk rock, & electronic music. It’s held simultaneously with the Rock am Ring festival at Nürburgring motor racing circuit, with most artistes appearing at both.","(49.4273372, 11.1290765)",wikivoyage,red
1,International Organ Week (Internationale Orgelwoche Nürnberg) ,0.0,0.0, ,http://www.ion-musica-sacra.de ,Do_Annual events,Festival of organ and other sacred music. The next festival runs from 26 June to 2 July 2020.,"(0, 0)",wikivoyage,red
2,Norisring DTM Motor Racing (Deutsche Tourenwagen Masters) ,0.0,0.0,"Norisring, Dutzendteich ",,Do_Annual events," DTM racing cars are touring cars - they look more like a “normal” road car than F1 racing cars do, being wider and heavier. They’re slower too but still mighty fast. There are ten races at various European circuits in the season, one if which is held in June in Nuremberg. Audi, BMW and Mercedes-Benz are the three manufacturers competing.","(0, 0)",wikivoyage,red
3,Datev Challenge ,0.0,0.0,Around the town of Roth , ,Do_Annual events,Triathlon.,"(0, 0)",wikivoyage,red
4,Bardtreffen music festival ,0.0,0.0, ,http://www.bardentreffen-nuernberg.de,Do_Annual events,"At various city venues, free.","(0, 0)",wikivoyage,red
5,Open Air Classics ,49.4258793,11.1187414,Dutzendteich ,http://www.klassikopenair.nuernberg.de,Do_Annual events,"Concerts staged on two summer weekends, two weeks apart, in the park at Dutzendteich.","(49.4258793, 11.1187414)",wikivoyage,red
6,Herbst Volkfest ,0.0,0.0, , ,Do_Annual events,This summer festival starts in late Aug. See Spring Festival website.,"(0, 0)",wikivoyage,red
0,Old Town Festival (Altstadtfest) ,0.0,0.0, ,,Do_Annual events,"Two-week event in mid-September, with music and processions. There’s food and drink at the Gastronomy Market and at numerous restaurants and beer gardens in the old town centre.","(0, 0)",wikivoyage,red
1,Flea Market ,0.0,0.0, , ,Do_Annual events,See listing above for May.,"(0, 0)",wikivoyage,red
2,Nuremberg foot race (Stadtlauf Nürnberg) ,0.0,0.0, ,,Do_Annual events,"Road race with half-marathon, 10 km and other distances.","(0, 0)",wikivoyage,red
3,Lange Nacht der Wissenschaften ,0.0,0.0, ,https://www.nacht-der-wissenschaften.de ,Do_Annual events,"At this event many universities, tech companies, the Institute of Technology, etc are open to the public.","(0, 0)",wikivoyage,red
4,Tag der offenen Tür ,0.0,0.0, , ,Do_Annual events,Every two years in October the municipality and many organisations open to the public for 3 days. The next event is in 2021.,"(0, 0)",wikivoyage,red
5,Christmas Market ,0.0,0.0, ,http://www.christkindlesmarkt.de ,Do_Annual events,"This is the big one, drawing large crowds from across Europe. Held from the Friday before the first advent Sunday to 23 December. Over 180 retail booths, and more gingerbread than you thought possible.","(0, 0)",wikivoyage,red
6,--,49.453872,11.077298,,,Do_Annual events,,"(49.453872, 11.077298)",wikivoyage,red
0,Panoptikum Children’s Theatre Festival (Kindertheaterfestival) ,0.0,0.0, ,http://www.festival-panoptikum.de ,Do_Annual events_January-May,"Wide-ranging programme with artistes from Bavaria and across Europe. Aimed at children 3 and older, i.e. verbal and in German, though some shows use little or no spoken language. This festival runs alternate years so the subsequent event will be in 2022.","(0, 0)",wikivoyage,red
1,Nuremberg Carnival (Fastnachtszug) ,0.0,0.0, , ,Do_Annual events_January-May,"This has been held since 1397. The main carnival parade is held on Sunday, and the children’s carnival is held on the Monday.","(0, 0)",wikivoyage,red
2,Nuremberg Spring Festival (Frühlingsfest) ,49.4258793,11.1187414,Dutzendteich ,http://www.volksfest-nürnberg.de ,Do_Annual events_January-May,"Spring funfair held for two weeks in March/April.  (“Volksfest” refers both to this spring festival, and the late summer festival in Aug/Sept.)","(49.4258793, 11.1187414)",wikivoyage,red
3,Nuremberg Flea Market (Trempelmärkte) ,0.0,0.0,, ,Do_Annual events_January-May," Trödelmarkt on the little river island is the permanent flea market, but the event on the second weekend in May and on the first weekend in September takes over the entire Old Town, with 4000 booths. Children have their own free area, where they can sell surplus toys.","(0, 0)",wikivoyage,red
4,Blue Night (Blaue Nacht) ,0.0,0.0, ,http://www.blaue-nacht.de ,Do_Annual events_January-May,"A night when museums, churches and other cultural institutions stay open till dawn. Along with art and light installations, music and performances in Nuremberg's old town streets. The next Blue Night is  1-2 May 2020.","(0, 0)",wikivoyage,red
5,Figurentheaterfestival ,0.0,0.0, , ,Do_Annual events_January-May,Held in alternate years. The next starts in late May 2021.,"(0, 0)",wikivoyage,red
6,Embedded World ,49.4175,11.117,Nürnberg Exhibition Centre ,https://www.embedded-world.de/en ,Do_Annual events_January-May,"One of the largest electronics shows in Europe, and a must see for anyone interested in high tech gadgets (robots, tablets, artificial intelligence, ...).","(49.4175, 11.117)",wikivoyage,red
0,Rock im Park ,49.4273372,11.1290765,"Zeppelinfeld, Dutzendteich ",http://www.rock-im-park.com ,Do_Annual events_June-August,"Annual rock festival, featuring alternative rock, heavy metal, punk rock, & electronic music. It’s held simultaneously with the Rock am Ring festival at Nürburgring motor racing circuit, with most artistes appearing at both.","(49.4273372, 11.1290765)",wikivoyage,red
1,International Organ Week (Internationale Orgelwoche Nürnberg) ,0.0,0.0, ,http://www.ion-musica-sacra.de ,Do_Annual events_June-August,Festival of organ and other sacred music. The next festival runs from 26 June to 2 July 2020.,"(0, 0)",wikivoyage,red
2,Norisring DTM Motor Racing (Deutsche Tourenwagen Masters) ,0.0,0.0,"Norisring, Dutzendteich ",,Do_Annual events_June-August," DTM racing cars are touring cars - they look more like a “normal” road car than F1 racing cars do, being wider and heavier. They’re slower too but still mighty fast. There are ten races at various European circuits in the season, one if which is held in June in Nuremberg. Audi, BMW and Mercedes-Benz are the three manufacturers competing.","(0, 0)",wikivoyage,red
3,Datev Challenge ,0.0,0.0,Around the town of Roth , ,Do_Annual events_June-August,Triathlon.,"(0, 0)",wikivoyage,red
4,Bardtreffen music festival ,0.0,0.0, ,http://www.bardentreffen-nuernberg.de,Do_Annual events_June-August,"At various city venues, free.","(0, 0)",wikivoyage,red
5,Open Air Classics ,49.4258793,11.1187414,Dutzendteich ,http://www.klassikopenair.nuernberg.de,Do_Annual events_June-August,"Concerts staged on two summer weekends, two weeks apart, in the park at Dutzendteich.","(49.4258793, 11.1187414)",wikivoyage,red
6,Herbst Volkfest ,0.0,0.0, , ,Do_Annual events_June-August,This summer festival starts in late Aug. See Spring Festival website.,"(0, 0)",wikivoyage,red
0,Old Town Festival (Altstadtfest) ,0.0,0.0, ,,Do_Annual events_September-December,"Two-week event in mid-September, with music and processions. There’s food and drink at the Gastronomy Market and at numerous restaurants and beer gardens in the old town centre.","(0, 0)",wikivoyage,red
1,Flea Market ,0.0,0.0, , ,Do_Annual events_September-December,See listing above for May.,"(0, 0)",wikivoyage,red
2,Nuremberg foot race (Stadtlauf Nürnberg) ,0.0,0.0, ,,Do_Annual events_September-December,"Road race with half-marathon, 10 km and other distances.","(0, 0)",wikivoyage,red
3,Lange Nacht der Wissenschaften ,0.0,0.0, ,https://www.nacht-der-wissenschaften.de ,Do_Annual events_September-December,"At this event many universities, tech companies, the Institute of Technology, etc are open to the public.","(0, 0)",wikivoyage,red
4,Tag der offenen Tür ,0.0,0.0, , ,Do_Annual events_September-December,Every two years in October the municipality and many organisations open to the public for 3 days. The next event is in 2021.,"(0, 0)",wikivoyage,red
5,Christmas Market ,0.0,0.0, ,http://www.christkindlesmarkt.de ,Do_Annual events_September-December,"This is the big one, drawing large crowds from across Europe. Held from the Friday before the first advent Sunday to 23 December. Over 180 retail booths, and more gingerbread than you thought possible.","(0, 0)",wikivoyage,red
6,--,49.453872,11.077298,,,Do_Annual events_September-December,,"(49.453872, 11.077298)",wikivoyage,red
0,1. FC Nuremberg ,49.4262569,11.1256706,Max Morlock Stadium ,http://www.fcn.de/en/ ,Do_Sport,"The club, founded in 1900, play soccer in the 2. Bundesliga, Germany's second division. In 2017 the stadium was renamed for famous player Max Morlock, but the S-bahn station still reflects a former name ""Frankenstadion"".","(49.4262569, 11.1256706)",wikivoyage,red
1,Climbing Factory ,49.4596241,11.0352878, ,http://www.climbing-factory.de ,Do_Sport,Indoor climbing on 850 m².,"(49.4596241, 11.0352878)",wikivoyage,red
2,Arena Nürnberg Versicherung ,0.0,0.0, , ,Do_Sport,"A multipurpose sports venue next to the 1. FCN Max Morlock Stadium (same transport directions). They host: ''[http://www.icetigers.de Thomas Sabo Ice Tigers]'' who play ice hockey in the Deutsche Eishockey Liga, Germany's top league. Other teams (part of EHC 80 Nürnberg) also play here in the lower leagues. And ''HC Erlangen'' the Olympic handball team, who had to move from their home town of Erlangen in 2014 when they won promotion and their home stadium became too small.","(0, 0)",wikivoyage,red
3,American Football,0.0,0.0,,,Do_Sport,"'''Nürnberg Rams''' aka Noris Rams play American Football in the 2nd Division of the German Football League. Their home ground is Zeppelinfeld, next to the Arena and 1.FCN's stadium, same transport directions. The season runs May to Sept. Admission is below €10 for adults, free for children. There's a friendly family atmosphere to the games, with little hostility between fans. Catering is provided by an American restaurant, including burgers and pulled pork.","(0, 0)",wikivoyage,red
4,Nuremberg Falcons ,49.4654567,11.1265635, ,http://www.n-bc.de/ ,Do_Sport,After finishing second in the 2018/2019 second division season they qualified for promotion to the first division on the court but were denied promotion due to their temporary home field not being up for first division standards and their somewhat limited funds. Their home games can sell out quickly and the fans make you forget that their temporary venues are essentially a glorified tent on an airport parking lot.,"(49.4654567, 11.1265635)",wikivoyage,red
0,Nurembergs Underworld (Nürnberger Felsengänge) ,49.4569902,11.0748841,Bergstraße 19 ,http://www.felsengaenge-nuernberg.de/en_index.htm ,Do_Other,"The sandstone bedrock of Nuremberg's castle hill is riddled with vaulted cellars and passageways. Mostly carved out in the 14th century, they include beer cellars, casemates, water conduits; in World War II they were used as air raid shelters. By guided tour only, bring stout footwear and extra cardigans, it's cold down there.","(49.4569902, 11.0748841)",wikivoyage,red
1,Medieval Dungeons ,49.455265,11.0772043,Rathausplatz 2 ,http://www.museums.nuremberg.de/mediaeval-dungeons/index.html ,Do_Other,Medieval prison and torture museum under the city hall. Accessible only by guided tour. Not suitable for children under 10 and those with mobility impairments.,"(49.455265, 11.0772043)",wikivoyage,red
2,Cinecitta ,49.451944,11.083333, ,http://www.cinecitta.de ,Do_Other,"The biggest multiplex cinema in Germany. 18 movie theaters, one IMAX theater, one ""motion action drive"" cinema, three restaurants, twelve bars and five outside terraces with view on the historic town.","(49.451944, 11.083333)",wikivoyage,red
0,Langwasserbad ,49.41145,11.14439,Breslauer Straße 251 ,https://nuernbergbad.nuernberg.de ,Do_Wellness,"Large indoor swimming pool with sauna and wellness facilities. Bathing and wellness is mixed gender, use of the pool requires beach wear. No towels, slippers, or drinks included in the entrance fee so you'll need to supply these yourself. Children and teenagers from 6 years old and up are allowed in under adult supervision.","(49.41145, 11.14439)",wikivoyage,red
0,City Point ,49.4499594,11.0769137,Breite Gasse 5 , ,Buy,,"(49.4499594, 11.0769137)",wikivoyage,red
1,mercado ,49.4696,11.102,Äußere Bayreuther Straße 80 (North) , ,Buy,,"(49.4696, 11.102)",wikivoyage,red
2,Franken-Center ,49.403611,11.133611,Glogauer Straße 30-38 (South) , ,Buy,,"(49.403611, 11.133611)",wikivoyage,red
0,Puma Sport ,0.0,0.0,Klingenhofstr. 70 (North-West) , ,Buy,,"(0, 0)",wikivoyage,red
0,--,49.453872,11.077298,,,Buy,,"(49.453872, 11.077298)",wikivoyage,red
1,--,49.453872,11.077298,,,Buy,,"(49.453872, 11.077298)",wikivoyage,red
0,Mono-Ton ,49.4481643,11.0718689,Färberstraße 44 ,http://www.mono-ton.eu/ ,Buy,,"(49.4481643, 11.0718689)",wikivoyage,red
0,City Point ,49.4499594,11.0769137,Breite Gasse 5 , ,Buy_Malls,,"(49.4499594, 11.0769137)",wikivoyage,red
1,mercado ,49.4696,11.102,Äußere Bayreuther Straße 80 (North) , ,Buy_Malls,,"(49.4696, 11.102)",wikivoyage,red
2,Franken-Center ,49.403611,11.133611,Glogauer Straße 30-38 (South) , ,Buy_Malls,,"(49.403611, 11.133611)",wikivoyage,red
0,Puma Sport ,0.0,0.0,Klingenhofstr. 70 (North-West) , ,Buy_Outlets,,"(0, 0)",wikivoyage,red
0,--,49.453872,11.077298,,,Buy_Clothing,,"(49.453872, 11.077298)",wikivoyage,red
1,--,49.453872,11.077298,,,Buy_Clothing,,"(49.453872, 11.077298)",wikivoyage,red
0,Mono-Ton ,49.4481643,11.0718689,Färberstraße 44 ,http://www.mono-ton.eu/ ,Buy_Records,,"(49.4481643, 11.0718689)",wikivoyage,red
0,Red Curry House ,49.4501,11.0823,Lorenzer Straße 29 ,https://www.red-curry-house.de/ ,Eat,"South East Asian food, tasty, with very good value for price small dishes","(49.4501, 11.0823)",wikivoyage,red
1,Suppdiwupp ,49.4501,11.0822,Lorenzer Straße 27 ,http://www.suppdiwupp.com/ ,Eat,"Great soups and hotpots served with fresh traditional style bread; the offerings change and there are not many dishes, but usually everybody should find something along her/his taste on the menu.","(49.4501, 11.0822)",wikivoyage,red
2,Schlemmer Eck - Schlütter's Echte ,49.4502938,11.0752246,Brunnengasse 33 , ,Eat,The original Nuremberg sausages from the producer in the city. The place is hidden in a small lane.,"(49.4502938, 11.0752246)",wikivoyage,red
3,Cafe Treibhaus ,49.4516195,11.0697579,Karl-Grillenberger-Straße 28 , ,Eat,Really a great corner during the day to chill & enjoy. Quiet area and lovely shade on a hot day. A very pleasant and quiet place. Nice to sit outside.,"(49.4516195, 11.0697579)",wikivoyage,red
4,Max Express ,49.4542809,11.0823951, Tucherstraße 42, ,Eat,Turkey schnitzel and pizza are delicious. Staff very friendly.,"(49.4542809, 11.0823951)",wikivoyage,red
5,Brezen Kolb ,49.4508854,11.077318,Karolinenstraße , ,Eat,Brezen Kolb is the undisputed local hero in the Nuremberg pretzel business. Especially recommended with butter and chives.,"(49.4508854, 11.077318)",wikivoyage,red
6,Wurstdurst ,49.4480221,11.078922,Luitpoldstraße 13 , ,Eat,Serving the typical German currywurst. Ambiance and food top notch. Cozy atmosphere and super friendly staff. Also offering a tasty vegan currywurst.,"(49.4480221, 11.078922)",wikivoyage,red
7, Bra Kebap ,49.4512049,11.0733162,Färberstraße 2 , ,Eat,Good fresh ingredients. The dough for Dürüm is freshly prepared. You can choose between veal and chicken when it comes to meat.,"(49.4512049, 11.0733162)",wikivoyage,red
0,Historische Bratwurstküche - Zum Guldenen Stern ,49.448326,11.0708593,Zirkelschmiedsgasse 26 ,http://www.bratwurstkueche.de/ ,Eat,"Restaurant in an old timber-framed house specializing in roasted sausages. Oldest sausage restaurant in the world, since 1419. Located in a small pedestrian zone in the Lorenz district, near Jacobsplatz, walkable distance (ca. 10 minutes) from the central station","(49.448326, 11.0708593)",wikivoyage,red
1,Goldenes Posthorn ,49.455768,11.0765844,Glöckleinsgasse 2 ,http://www.die-nuernberger-bratwurst.de ,Eat,Traditional restaurant in the old city centre. Founded in 1498.,"(49.455768, 11.0765844)",wikivoyage,red
2,Bratwursthäusle ,49.4549326,11.0767741,Rathausplatz 1 ,https://die-nuernberger-bratwurst.de/ ,Eat,"Restaurant in the old city centre specializing in roasted sausages. You can see many tourists there as it's one of the most frequented places to have a ""Bratwurst"" (grilled sausage). One of the most common packages is ""Drei im Weckla"" (three [sausages] in a bread roll).","(49.4549326, 11.0767741)",wikivoyage,red
3,Restaurant Heilig-Geist-Spital ,49.453001,11.0791668,Spitalgasse 16 ,http://www.heilig-geist-spital.de/ ,Eat,Mainly local cuisine. Historic dining room situated over the river Pegnitz.,"(49.453001, 11.0791668)",wikivoyage,red
4,"Steichele, Hotel & Weinrestaurant. ",49.4493938,11.0708994,Knorrstraße 2-8 ,http://www.steichele.de/index.php?lang,Eat,"Local cuisine. The Steichele has the opportunity to try, dink and buy selected wines from ""Franken"", the ""Pfalz"", ""Südtirol"" and many more producing regions of Germany.","(49.4493938, 11.0708994)",wikivoyage,red
5,Kuhmuhne ,49.4543,11.0743,Weintraubengasse 2 ,http://kuhmuhne-nuernberg.de/ ,Eat,"If you want tasty burgers without going to a chain of restaurants and regional quality ingredients, this nice burger place is for you. Portions are quite Franconian (i.e. a little too big, maybe ;-)","(49.4543, 11.0743)",wikivoyage,red
6,Zum Spießgesellen ,49.454634,11.0775559,Rathausplatz 4 ,http://www.spiessgeselle.de ,Eat,,"(49.454634, 11.0775559)",wikivoyage,red
7,Sangam Restaurant ,49.4474,11.0833,Königstr. 83-87 ,http://sangam-nuernberg.de/ ,Eat,Tasty authentic traditional Indian cuisine,"(49.4474, 11.0833)",wikivoyage,red
8,Tibet Café Restaurant ,49.4576344,11.0674688,Johannisstr. 28 ,http://cafe-tibet.de/ ,Eat,Indian style food,"(49.4576344, 11.0674688)",wikivoyage,red
9,Mesob ,49.44165,11.08131,Pillenreuther Straße 20 ,http://mesob.de/ ,Eat,"Ethiopian and Eritrean cuisine; while the atmosphere is merely ok, the staff is friendly and the food delicious.","(49.44165, 11.08131)",wikivoyage,red
10,Albrecht-Dürer-Stube ,49.45622,11.07429,Albrecht-Dürer-Straße 6 ,http://www.albrecht-duerer-stube.de/ ,Eat,"A very traditional Franconian restaurant, frequented by locals and tourists alike. It is a good choice if you want to have some hearty local food in an unpretentious atmosphere. As the venue is small and popular, it is often necessary to have an advance reservation.","(49.45622, 11.07429)",wikivoyage,red
11,Padelle d'Italia ,49.4498,11.0801,Theatergasse 17 ,http://www.padelleditalia.de/de/ ,Eat,"A place to go for authentic Italian cuisine. It may be quite crowded and somewhat loud, but you will most probably find Italians here, too.","(49.4498, 11.0801)",wikivoyage,red
0,KonTiki ,49.4525634,11.0738692,Untere Wörthstraße 10-14 ,http://www.kontiki-nuernberg.de/ ,Eat,"Local, Steak and Fish cuisine. Small Beergarden on the river Pegnitz.","(49.4525634, 11.0738692)",wikivoyage,red
1,Würzhaus ,49.4622654,11.0699302,Kirchenweg 3a ,http://www.wuerzhaus.info/ ,Eat,"Franconian lunch, on evenings a rather upscale à la carte offering (as of groups of 8, a special menu can be prepared)","(49.4622654, 11.0699302)",wikivoyage,red
2,Essigbrätlein ,49.4550518,11.0749285,Weinmarkt 3 ,http://www.essigbraetlein.de/ ,Eat,Famous gourmet cuisine.,"(49.4550518, 11.0749285)",wikivoyage,red
0,Red Curry House ,49.4501,11.0823,Lorenzer Straße 29 ,https://www.red-curry-house.de/ ,Eat_Budget,"South East Asian food, tasty, with very good value for price small dishes","(49.4501, 11.0823)",wikivoyage,red
1,Suppdiwupp ,49.4501,11.0822,Lorenzer Straße 27 ,http://www.suppdiwupp.com/ ,Eat_Budget,"Great soups and hotpots served with fresh traditional style bread; the offerings change and there are not many dishes, but usually everybody should find something along her/his taste on the menu.","(49.4501, 11.0822)",wikivoyage,red
2,Schlemmer Eck - Schlütter's Echte ,49.4502938,11.0752246,Brunnengasse 33 , ,Eat_Budget,The original Nuremberg sausages from the producer in the city. The place is hidden in a small lane.,"(49.4502938, 11.0752246)",wikivoyage,red
3,Cafe Treibhaus ,49.4516195,11.0697579,Karl-Grillenberger-Straße 28 , ,Eat_Budget,Really a great corner during the day to chill & enjoy. Quiet area and lovely shade on a hot day. A very pleasant and quiet place. Nice to sit outside.,"(49.4516195, 11.0697579)",wikivoyage,red
4,Max Express ,49.4542809,11.0823951, Tucherstraße 42, ,Eat_Budget,Turkey schnitzel and pizza are delicious. Staff very friendly.,"(49.4542809, 11.0823951)",wikivoyage,red
5,Brezen Kolb ,49.4508854,11.077318,Karolinenstraße , ,Eat_Budget,Brezen Kolb is the undisputed local hero in the Nuremberg pretzel business. Especially recommended with butter and chives.,"(49.4508854, 11.077318)",wikivoyage,red
6,Wurstdurst ,49.4480221,11.078922,Luitpoldstraße 13 , ,Eat_Budget,Serving the typical German currywurst. Ambiance and food top notch. Cozy atmosphere and super friendly staff. Also offering a tasty vegan currywurst.,"(49.4480221, 11.078922)",wikivoyage,red
7, Bra Kebap ,49.4512049,11.0733162,Färberstraße 2 , ,Eat_Budget,Good fresh ingredients. The dough for Dürüm is freshly prepared. You can choose between veal and chicken when it comes to meat.,"(49.4512049, 11.0733162)",wikivoyage,red
0,Historische Bratwurstküche - Zum Guldenen Stern ,49.448326,11.0708593,Zirkelschmiedsgasse 26 ,http://www.bratwurstkueche.de/ ,Eat_Mid-range,"Restaurant in an old timber-framed house specializing in roasted sausages. Oldest sausage restaurant in the world, since 1419. Located in a small pedestrian zone in the Lorenz district, near Jacobsplatz, walkable distance (ca. 10 minutes) from the central station","(49.448326, 11.0708593)",wikivoyage,red
